Year,Quarter,Origin,N.L.,P.E.I.,N.S.,N.B.,Que.,Ont.,Man.,Sask.,Alta.,B.C.,Y.T.,N.W.T.,Nvt.,Total
2019,1,Que.,42,23,111,269,0,3368,53,54,397,631,5,5,9,4967
2019,1,Ont.,506,319,1439,891,2526,0,898,495,3401,3691,54,102,78,14400
2019,1,Man.,45,32,116,50,119,1214,0,478,1136,896,9,0,28,4123
2019,1,Sask.,32,12,89,76,128,1236,589,0,2457,950,4,34,5,5612
2019,1,Alta.,400,112,706,410,632,3468,548,1409,0,5653,129,88,46,13601
2019,1,B.C.,104,55,382,274,632,2622,373,482,4238,0,109,53,16,9340
2019,1,Y.T.,0,0,18,0,28,46,7,5,85,143,0,6,6,344
2019,1,N.W.T.,24,0,48,12,19,104,8,21,226,84,39,0,29,614
2019,1,Nvt.,0,0,33,14,52,94,21,8,16,46,6,39,0,329
2019,2,N.L.,0,46,441,188,66,833,48,31,807,251,0,38,41,2790
2019,2,P.E.I.,6,0,257,142,38,366,22,13,112,125,6,2,2,1091
2019,2,N.S.,191,197,0,591,214,1866,125,140,804,466,21,48,41,4704
2019,2,N.B.,66,80,739,0,473,925,55,39,423,204,0,0,0,3004
2019,2,Que.,80,78,355,532,0,5522,152,82,809,1329,27,42,50,9058
2019,2,Ont.,796,781,2244,1353,5612,0,1054,995,5215,6274,135,92,137,24688
2019,2,Man.,35,13,160,107,247,1812,0,433,1428,1483,45,24,18,5805
2019,2,Sask.,44,10,101,100,144,1715,429,0,3230,1783,34,32,15,7637
2019,2,Alta.,603,191,886,608,862,5557,1012,2366,0,8917,141,189,37,21369
2019,2,B.C.,54,100,741,320,948,5142,647,770,6139,0,185,29,38,15113
2019,2,Y.T.,11,0,14,18,8,54,8,3,78,266,0,25,2,487
2019,2,N.W.T.,23,4,24,6,14,118,24,28,289,124,70,0,33,757
2019,2,Nvt.,50,10,82,14,52,173,15,7,22,24,3,42,0,494
2019,3,N.L.,0,20,418,85,72,786,47,55,546,156,0,49,9,2243
2019,3,P.E.I.,6,0,149,115,50,438,0,4,137,152,0,2,0,1053
2019,3,N.S.,176,61,0,504,337,1435,103,18,710,388,0,20,4,3756
2019,3,N.B.,83,31,455,0,546,1356,93,13,422,164,17,0,0,3180
2019,3,Que.,75,27,325,474,0,7125,151,66,1119,1092,0,32,15,10501
2019,3,Ont.,672,493,2552,1543,4875,0,908,779,4248,4974,86,126,34,21290
2019,3,Man.,105,0,145,73,301,2434,0,352,1306,1284,23,14,5,6042
2019,3,Sask.,4,25,114,58,163,1741,226,0,2889,1185,3,7,0,6415
2019,3,Alta.,440,112,735,489,1243,5330,704,1330,0,6084,94,136,5,16702
2019,3,B.C.,115,60,694,309,1082,4855,524,421,5105,0,118,71,5,13359
2019,3,Y.T.,4,13,5,0,9,71,0,6,73,99,0,3,14,297
2019,3,N.W.T.,34,0,43,0,14,46,34,7,177,87,40,0,0,482
2019,3,Nvt.,15,3,4,0,54,73,23,18,36,9,0,10,0,245
2019,4,N.L.,0,40,149,69,47,380,5,0,326,125,2,31,0,1174
2019,4,P.E.I.,0,0,132,111,36,339,7,11,74,77,1,2,0,790
2019,4,N.S.,92,49,0,318,97,1054,37,13,430,264,17,16,13,2400
2019,4,N.B.,65,59,485,0,377,541,17,46,398,107,0,16,0,2111
2019,4,Que.,26,0,233,255,0,3770,64,48,502,540,11,0,10,5459
2019,4,Ont.,444,598,1159,707,2874,0,689,414,3084,3267,0,22,33,13291
2019,4,Man.,5,11,72,35,129,1279,0,235,920,768,0,37,15,3506
2019,4,Sask.,13,41,57,72,94,1035,324,0,1895,803,0,36,0,4370
2019,4,Alta.,149,104,477,293,571,3024,386,1179,0,4383,58,96,31,10751
2019,4,B.C.,52,107,399,139,622,2550,224,454,3631,0,42,13,30,8263
2019,4,Y.T.,6,0,0,7,0,16,0,18,64,112,0,0,0,223
2019,4,N.W.T.,0,0,7,4,15,67,0,21,128,85,20,0,6,353
2019,4,Nvt.,10,2,28,32,16,58,0,3,4,22,10,10,0,195
2020,1,N.L.,0,20,316,125,42,578,17,0,845,191,9,10,25,2178
2020,1,P.E.I.,53,0,176,23,5,267,0,4,78,57,1,2,0,666
2020,1,N.S.,209,201,0,628,158,1625,112,83,660,508,0,42,35,4261
2020,1,N.B.,59,130,600,0,326,686,63,53,413,209,0,21,0,2560
2020,1,Que.,81,17,176,356,0,4115,135,71,536,719,30,10,0,6246
2020,1,Ont.,633,675,2428,1153,3509,0,1043,725,4393,4867,197,155,124,19902
2020,1,Man.,12,3,115,77,173,1550,0,475,1302,1075,0,13,31,4826
2020,1,Sask.,20,15,135,107,167,1421,622,0,3151,1389,53,24,11,7115
2020,1,Alta.,445,93,718,578,661,4126,730,1826,0,6627,144,242,10,16200
2020,1,B.C.,94,110,496,331,583,3674,446,648,5327,0,171,65,18,11963
2020,1,Y.T.,4,0,24,9,16,49,0,24,64,106,0,37,0,333
2020,1,N.W.T.,58,24,52,38,18,74,3,10,280,76,24,0,6,663
2020,1,Nvt.,40,2,25,25,17,127,13,0,54,14,6,6,0,329
2020,2,N.L.,0,28,367,191,135,788,27,46,594,218,6,20,66,2486
2020,2,P.E.I.,15,0,140,145,70,553,23,14,73,91,0,2,12,1138
2020,2,N.S.,194,269,0,596,271,1448,42,116,550,481,30,44,31,4072
2020,2,N.B.,124,130,685,0,548,904,38,25,432,243,0,16,20,3165
2020,2,Que.,36,144,272,521,0,5987,175,124,644,1710,63,24,78,9778
2020,2,Ont.,691,740,2460,1232,5031,0,1300,1082,4438,7031,125,73,127,24330
2020,2,Man.,5,30,132,68,174,1738,0,496,1332,1287,0,16,21,5299
2020,2,Sask.,30,4,108,49,114,1865,520,0,2963,1582,39,15,16,7305
2020,2,Alta.,450,179,908,648,803,5426,728,1721,0,9683,123,181,73,20923
2020,2,B.C.,190,122,772,239,1036,4458,737,702,5457,0,274,100,37,14124
2020,2,Y.T.,5,0,26,6,27,87,0,6,136,226,0,5,0,524
2020,2,N.W.T.,0,3,22,5,9,142,9,31,211,77,29,0,45,583
2020,2,Nvt.,26,2,66,0,31,116,27,0,42,14,0,40,0,364
2020,3,N.L.,0,31,269,0,58,453,38,8,470,150,0,4,0,1481
2020,3,P.E.I.,4,0,85,80,32,289,0,0,97,67,5,3,0,662
2020,3,N.S.,171,28,0,342,173,962,70,35,417,226,0,16,14,2454
2020,3,N.B.,40,59,405,0,473,614,16,21,286,124,0,0,0,2038
2020,3,Que.,24,11,293,397,0,4671,227,110,705,989,0,12,5,7444
2020,3,Ont.,500,283,1869,987,3768,0,1323,439,2651,3225,73,30,19,15167
2020,3,Man.,0,10,75,26,203,1295,0,187,808,821,5,3,10,3443
2020,3,Sask.,26,7,55,55,107,1108,297,0,1730,968,5,3,0,4361
2020,3,Alta.,303,96,404,309,842,3199,413,976,0,4540,52,97,3,11234
2020,3,B.C.,83,67,435,154,475,2429,626,366,3280,0,79,8,0,8002
2020,3,Y.T.,0,0,10,0,45,37,0,5,18,98,0,3,0,216
2020,3,N.W.T.,4,0,24,32,0,59,12,13,116,39,12,0,33,344
2020,3,Nvt.,0,0,45,4,15,49,17,0,17,12,10,24,0,193
2020,4,N.L.,0,0,132,16,27,257,18,21,189,109,0,0,0,769
2020,4,P.E.I.,0,0,136,73,12,294,0,0,44,48,0,3,0,610
2020,4,N.S.,126,101,0,361,87,656,21,37,251,158,6,0,0,1804
2020,4,N.B.,21,62,242,0,205,371,18,30,177,88,0,0,0,1214
2020,4,Que.,10,24,220,257,0,3093,95,19,288,591,0,30,14,4641
2020,4,Ont.,292,230,1288,730,2164,0,727,580,2055,2724,79,35,15,10919
2020,4,Man.,33,0,8,23,114,1015,0,212,652,697,11,5,0,2770
2020,4,Sask.,16,4,50,0,75,813,175,0,1226,647,2,11,8,3027
2020,4,Alta.,210,55,267,202,312,2374,331,782,0,4006,46,103,11,8699
2020,4,B.C.,64,0,230,197,361,1597,482,313,2244,0,82,8,0,5578
2020,4,Y.T.,22,4,0,0,0,6,4,4,70,67,0,33,0,210
2020,4,N.W.T.,9,0,10,0,8,44,0,3,74,96,9,0,0,253
2020,4,Nvt.,3,0,22,0,29,14,6,0,0,0,0,6,0,80
2021,1,N.L.,0,42,244,70,22,310,14,12,407,61,0,17,10,1209
2021,1,P.E.I.,15,0,100,102,12,309,14,0,122,44,0,2,3,723
2021,1,N.S.,113,141,0,475,235,1058,63,46,503,288,6,32,38,2998
2021,1,N.B.,69,63,439,0,292,778,16,57,237,189,0,35,16,2191
2021,1,Que.,64,63,248,301,0,3485,151,86,481,1008,64,31,25,6007
2021,1,Ont.,640,636,2668,1544,3633,0,2059,900,3593,5057,65,151,77,21023
2021,1,Man.,0,3,110,97,77,1326,0,446,1143,1100,12,29,8,4351
2021,1,Sask.,28,4,91,87,68,1122,266,0,2364,1142,12,0,1,5185
2021,1,Alta.,342,146,844,569,587,3646,718,1567,0,7079,73,229,13,15813
2021,1,B.C.,107,73,533,212,613,2618,521,626,3710,0,90,94,16,9213
2021,1,Y.T.,0,10,34,10,0,25,2,3,17,145,0,3,0,249
2021,1,N.W.T.,0,15,43,9,9,30,7,14,202,89,60,0,0,478
2021,1,Nvt.,12,0,16,12,11,76,36,17,14,4,7,40,0,245
2021,2,N.L.,0,12,329,222,72,657,15,20,474,215,17,13,44,2090
2021,2,P.E.I.,51,0,172,173,43,340,26,33,66,76,14,3,4,1001
2021,2,N.S.,329,276,0,620,301,1414,85,48,673,556,34,31,40,4407
2021,2,N.B.,90,184,792,0,506,623,44,27,370,325,16,0,8,2985
2021,2,Que.,104,113,351,632,0,5430,165,100,790,1421,53,7,60,9226
2021,2,Ont.,1121,960,4652,2605,5871,0,2564,1035,5760,8676,142,150,81,33617
2021,2,Man.,35,27,125,52,262,1922,0,546,1628,1779,10,7,33,6426
2021,2,Sask.,35,47,142,78,146,1478,531,0,2992,1782,21,13,1,7266
2021,2,Alta.,696,151,1192,548,1024,5479,902,2069,0,11741,126,166,56,24150
2021,2,B.C.,181,161,778,299,889,4197,1019,809,6660,0,211,135,42,15381
2021,2,Y.T.,0,0,6,18,18,66,15,3,82,133,0,11,6,358
2021,2,N.W.T.,44,0,40,15,64,104,19,40,250,108,37,0,41,762
2021,2,Nvt.,39,17,40,23,34,129,18,0,35,42,4,25,0,406
2021,3,N.L.,0,22,86,142,82,620,58,8,422,145,0,0,0,1585
2021,3,P.E.I.,23,0,68,102,10,493,0,0,167,120,0,0,0,983
2021,3,N.S.,247,97,0,440,309,1237,73,47,695,562,8,0,4,3719
2021,3,N.B.,124,87,626,0,786,971,58,40,363,174,12,36,0,3277
2021,3,Que.,44,87,452,576,0,6030,194,141,1118,1203,0,0,51,9896
2021,3,Ont.,1014,844,3711,2942,5217,0,1403,955,6754,5752,69,216,100,28977
2021,3,Man.,53,0,73,125,336,1950,0,338,1960,1614,8,13,26,6496
2021,3,Sask.,7,0,140,31,219,1726,289,0,3043,1485,43,3,0,6986
2021,3,Alta.,253,130,855,577,911,4397,604,1437,0,7952,41,137,42,17336
2021,3,B.C.,122,127,473,263,878,4090,523,759,6334,0,57,34,0,13660
2021,3,Y.T.,0,0,7,0,36,83,0,0,74,117,0,8,0,325
2021,3,N.W.T.,16,2,51,40,6,111,13,0,220,99,21,0,18,597
2021,3,Nvt.,4,0,33,0,19,97,0,48,14,0,0,22,0,237
2021,4,N.L.,0,6,117,88,23,362,0,0,184,30,0,0,17,827
2021,4,P.E.I.,31,0,114,12,14,309,0,0,99,116,0,0,4,699
2021,4,N.S.,175,90,0,368,165,754,8,37,409,237,8,39,14,2304
2021,4,N.B.,66,131,235,0,305,448,4,22,305,124,0,0,0,1640
2021,4,Que.,39,58,135,374,0,3279,65,53,484,743,0,11,19,5260
2021,4,Ont.,739,559,2820,1913,3003,0,794,531,4916,3803,69,51,104,19302
2021,4,Man.,0,4,133,69,152,1328,0,318,1078,1071,0,4,4,4161
2021,4,Sask.,11,16,75,68,68,857,261,0,1743,930,0,3,5,4037
2021,4,Alta.,230,102,572,423,381,2575,299,1186,0,4912,32,106,32,10850
2021,4,B.C.,148,0,414,201,449,2312,374,495,4488,0,71,35,0,8987
2021,4,Y.T.,8,0,7,5,0,73,5,5,121,136,0,22,0,382
2021,4,N.W.T.,39,0,4,12,18,36,9,20,131,11,3,0,0,283
2021,4,Nvt.,0,17,7,0,15,54,12,27,17,70,3,13,0,235
2022,1,N.L.,0,40,243,55,116,511,0,59,524,110,0,29,8,1695
2022,1,P.E.I.,8,0,249,95,52,198,0,0,91,15,0,0,9,717
2022,1,N.S.,285,151,0,595,224,1270,78,99,444,305,0,49,19,3519
2022,1,N.B.,167,121,734,0,418,771,36,21,396,147,6,0,0,2817
2022,1,Que.,33,18,174,344,0,3440,196,82,712,830,6,6,45,5886
2022,1,Ont.,1123,970,3157,3379,3829,0,1403,1077,7188,4907,151,140,279,27603
2022,1,Man.,37,17,61,133,103,1197,0,474,1803,1030,8,0,54,4917
2022,1,Sask.,24,4,127,49,68,1005,339,0,2816,1126,52,16,20,5646
2022,1,Alta.,509,145,905,424,533,4024,583,1855,0,7275,89,192,63,16597
2022,1,B.C.,123,59,530,264,900,2843,535,625,7052,0,144,35,44,13154
2022,1,Y.T.,0,0,3,0,13,5,0,10,87,137,0,10,0,265
2022,1,N.W.T.,31,0,47,0,29,55,34,19,311,72,18,0,23,639
2022,1,Nvt.,4,0,24,9,35,167,12,0,23,16,2,16,0,308
2022,2,N.L.,0,17,350,225,129,710,40,0,689,157,0,58,25,2400
2022,2,P.E.I.,40,0,298,230,62,604,5,5,246,106,11,0,4,1611
2022,2,N.S.,332,115,0,777,346,1983,53,156,1127,526,58,0,14,5487
2022,2,N.B.,306,93,678,0,664,1344,146,65,594,223,13,71,75,4272
2022,2,Que.,125,105,382,732,0,6557,272,205,1442,1366,18,119,44,11367
2022,2,Ont.,1768,1711,6790,4937,7085,0,2089,1580,12729,9664,228,156,295,49032
2022,2,Man.,83,13,176,78,221,2363,0,746,2368,2136,4,0,12,8200
2022,2,Sask.,31,28,241,85,143,1872,486,0,3713,2274,22,20,25,8940
2022,2,Alta.,765,145,1521,769,1027,6448,1063,2656,0,12505,97,174,95,27265
2022,2,B.C.,174,113,1095,617,1125,5466,1070,1426,13595,0,230,128,14,25053
2022,2,Y.T.,0,19,7,0,13,93,27,115,262,219,0,28,0,783
2022,2,N.W.T.,72,7,26,28,69,217,34,31,337,132,70,0,10,1033
2022,2,Nvt.,4,0,82,22,54,367,24,7,20,39,0,35,0,654
